,0,1,2
208,9828a41d-998c-4a3a-9f77-2ce24b5d8274,"Hi, my name is Mark Williams, and I have an account for Adobe InDesign. Previously I had a problem in that I somehow had two accounts and was double-billed. A helpful chat agent seemingly fixed that, but my wife pointed out that there was still an extra charge from December of 2018. What other information can I send you?","{'recipient': {'id': '9828a41d-998c-4a3a-9f77-2ce24b5d8274'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Help with a product', 'payload': 'Help with a product'}, {'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
209,9834a767-3e04-4c99-8852-32b48187b0b3,I canceled my trial subscription but was charged 14.99. Do I have access through the month until the next billing period since I was charged the monthly fee? Or will that amount be refunded since I canceled.,"{'recipient': {'id': '9834a767-3e04-4c99-8852-32b48187b0b3'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
210,9849d6a3-b8e0-41b7-8003-76e8b9e6aee0,"Hi. I have been charged today about ?24, but not sure why","{'recipient': {'id': '9849d6a3-b8e0-41b7-8003-76e8b9e6aee0'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. You have a concern with ""Billing or invoice"". Is that right?', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': 'Yes'}, {'type': 'postback', 'title': 'No', 'payload': 'No'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
211,9b3dd5a7-639b-403e-a944-1cd2e12b5b96,It has been working for years,"{'recipient': {'id': '9b3dd5a7-639b-403e-a944-1cd2e12b5b96'}, 'message': {'seq': 0, 'text': 'I want to be sure I understand clearly. Can you describe the issue more specifically?', 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
212,9ccc3cb1-d3c0-443b-8f35-765901375320,I was charged $19.98 for canceling? Would like a refund of my money.,"{'recipient': {'id': '9ccc3cb1-d3c0-443b-8f35-765901375320'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
213,9cf851fd-b9a2-4af2-92f1-b281b01b7b4e,I?m being charged twice,"{'recipient': {'id': '9cf851fd-b9a2-4af2-92f1-b281b01b7b4e'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. You have a concern with ""Billing or invoice"". Is that right?', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': 'Yes'}, {'type': 'postback', 'title': 'No', 'payload': 'No'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
214,9da0169b-382e-4075-a675-40b4f37dd851,I was charged for both an Adobe Cloud plan and a Photography plan and I believe that is a mistake,"{'recipient': {'id': '9da0169b-382e-4075-a675-40b4f37dd851'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Get sign-in or password help', 'payload': 'Get sign-in or password help'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
215,9df03d6e-b5dc-4ff5-a094-3e606ee90f76,"Hello. I subscribed creative cloud yearly plan for students and teacher last month. While i was looking for next payment date on the adobe website, somehow i accidently pressed cancellation of yearly plan and saw """"""""penalty fee would be charged"""""""".","{'recipient': {'id': '9df03d6e-b5dc-4ff5-a094-3e606ee90f76'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
216,9e2a1780-b961-4e0c-b3fe-49cbbe476755,i want to end my 7 days test period before i get charge,"{'recipient': {'id': '9e2a1780-b961-4e0c-b3fe-49cbbe476755'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'One dollar charge', 'payload': 'One dollar charge'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
217,9ef24427-b247-4bcc-8e4a-2a8dc513307b,,
218,9efe2330-0041-4196-816c-215dabb6635e,I have noticed going through my account records that my monthly invoice payment has gone up by ?8.00 from November 2018 ?,"{'recipient': {'id': '9efe2330-0041-4196-816c-215dabb6635e'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Invoice', 'payload': 'Invoice'}, {'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
219,9fda8916-d7bb-465e-99ce-ff0aa49ce18e,My account was overcharged,"{'recipient': {'id': '9fda8916-d7bb-465e-99ce-ff0aa49ce18e'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Get sign-in or password help', 'payload': 'Get sign-in or password help'}, {'type': 'postback', 'title': 'Reinstall a product or fix a trial error', 'payload': 'Reinstall a product or fix a trial error'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
220,a055f39b-ff61-4c32-aa4a-2f3a673485fc,charge,"{'recipient': {'id': 'a055f39b-ff61-4c32-aa4a-2f3a673485fc'}, 'message': {'seq': 0, 'text': 'I want to be sure I understand clearly. Can you describe the issue more specifically?', 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
221,a0638399-9781-47ab-bdc9-f2dd2d258367,"Hi! I purchased the 9.99/month photography package in February and was charged appropriately the 1st month, and now monthly charges have been around $40 for the last two. Why is this?","{'recipient': {'id': 'a0638399-9781-47ab-bdc9-f2dd2d258367'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. You have a concern with ""Billing or invoice"". Is that right?', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': 'Yes'}, {'type': 'postback', 'title': 'No', 'payload': 'No'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
222,a0ee8ed7-c1fc-4d05-8c79-a15b91887602,billing,"{'recipient': {'id': 'a0ee8ed7-c1fc-4d05-8c79-a15b91887602'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Setup or update a payment method', 'payload': 'Setup or update a payment method'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
223,a130d16e-20d5-40c5-88f4-f2e8ee0c4821,I have a government tax exempt credit card,"{'recipient': {'id': 'a130d16e-20d5-40c5-88f4-f2e8ee0c4821'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. You have a concern with ""Billing or invoice"". Is that right?', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': 'Yes'}, {'type': 'postback', 'title': 'No', 'payload': 'No'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
224,a14dab2a-a7b5-41b8-b86c-28b7ae28945f,,
225,a159eea1-c5cd-424c-af8a-af03eac05b9f,"Hi i haven't used the services in a while and don't think that i will need them so i have deiced to cancel my subscription but it says i will be charged with a cancellation fee, i am only in high school and do not have the money to pay this","{'recipient': {'id': 'a159eea1-c5cd-424c-af8a-af03eac05b9f'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
226,a36fcade-8b3f-4b89-b0b1-c983902add4c,"hi, I need invoice for my account by my email address","{'recipient': {'id': 'a36fcade-8b3f-4b89-b0b1-c983902add4c'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Invoice', 'payload': 'Invoice'}, {'type': 'postback', 'title': 'Get sign-in or password help', 'payload': 'Get sign-in or password help'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
227,a4766927-4d15-432c-9671-818d9c9ca244,,
228,a4f34bef-d31e-41d0-b201-38f00e71dfcd,,
229,a549a2bd-22a6-444d-8e91-523012310491,,
230,a72e703f-fa54-4a3a-b480-fd9ac1acaf40,I have a charge or 19.99 with my visa I want to know what account it is in,"{'recipient': {'id': 'a72e703f-fa54-4a3a-b480-fd9ac1acaf40'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
231,a8699787-6899-4d92-80a4-6e5a6431bf8c,"I would like to cancel my service, I never use it for one second, because I didn't download it sucessfully","{'recipient': {'id': 'a8699787-6899-4d92-80a4-6e5a6431bf8c'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Invoice', 'payload': 'Invoice'}, {'type': 'postback', 'title': 'Download or install a subscription product', 'payload': 'Download or install a subscription product'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
232,a95fbd06-4883-4f10-a0ac-3600f1385f5d,I need to know if you just charged me $1 or if it's a fraudulent charge,"{'recipient': {'id': 'a95fbd06-4883-4f10-a0ac-3600f1385f5d'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'One dollar charge', 'payload': 'One dollar charge'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
233,a9ba9e1e-4953-4a02-b3de-d2218fe62216,Why am I being double billed?,"{'recipient': {'id': 'a9ba9e1e-4953-4a02-b3de-d2218fe62216'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. You have a concern with ""Billing or invoice"". Is that right?', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': 'Yes'}, {'type': 'postback', 'title': 'No', 'payload': 'No'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
234,accd8de1-6afa-4b47-a422-124989b76728,Billing info please,"{'recipient': {'id': 'accd8de1-6afa-4b47-a422-124989b76728'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Help buying a product or plan', 'payload': 'Help buying a product or plan'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
235,acda29bf-85d5-4470-a7b0-1aa9a4d1e5af,I'd like to cancel my InDesign plan but I heard about people doing that and being charged the rest of the year,"{'recipient': {'id': 'acda29bf-85d5-4470-a7b0-1aa9a4d1e5af'}, 'message': {'seq': 0, 'attachment': {'type': 'template', 'payload': {'template_type': 'button', 'text': 'Ok. I want to make sure I understand clearly. Which category below best describes your issue?', 'buttons': [{'type': 'postback', 'title': 'Cancel a plan', 'payload': 'Cancel a plan'}, {'type': 'postback', 'title': 'Billing or invoice', 'payload': 'Billing or invoice'}, {'type': 'postback', 'title': 'Something else', 'payload': 'Something else'}]}}, 'delay': 0}, 'agentEscalation': False, 'source': 'lp_inapp'}"
